ZAKŁAD;SUPPLIER;"2.
 PART NUMBER";ID_SAP;"3.
NAME OF THE PART";KLIENT;"4.
  PART CLASIFICATION";"5.
PPM PERFORMANCE ";"6.
 CERTYFICATE";"7.
 APPROVAL";"8.
 AUDIT RESULT";"9.
 PSCR";"10.
 LOCATION";"11.
DELIVERY SCHEDULES";"12.
 NUMBER OF INTERFERENCE";"13.
 COLLABORATION";"14.
 SCORE P/N";"15.
 SUPPLIER SCORE";"16.
 SUPPLIER CLASIFICATION";ID
PSAPT;SOLE ODERZO;897678702;5107422;Q8 NAK.DRZWI TYLNYCH SX S-LINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;897678802;5107422;Q8 NAK.DRZWI TYLNYCH DX S-LINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898021102;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898021202;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898024502;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898024602;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898024902;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025002;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025102;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025202;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025302;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025402;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025702;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025802;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898025902;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026002;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026302;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026402;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026502;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026602;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026702;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898026802;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027103;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027203;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027302;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027402;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027702;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027802;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898027902;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898028002;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898028102;5107422;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898028202;5107422;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898031502;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898031602;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898031715;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS GOFFR.;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898031815;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS GOFFR.;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898031902;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032002;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032102;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032202;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032302;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032402;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032702;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032802;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898032902;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033002;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033302;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033402;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033502;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033602;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033702;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898033802;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034103;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034203;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034302;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034402;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034502;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS 3HK;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034602;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS 3HK;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034702;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034802;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898034902;5107422;Q8 NAK.NADKOLE PRZEDNIE SX BASIS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898035002;5107422;Q8 NAK.NADKOLE PRZEDNIE DX BASIS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898036512;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898036612;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898036725;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS GOFFR.;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898036825;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS GOFFR.;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898036912;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037012;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037112;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037212;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037312;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037412;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037712;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037812;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898037912;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038012;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038312;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038412;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038512;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038612;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038712;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898038812;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039113;5107422;Q8 NAK.NAD.TYLNEG.SX BASIS/SLINE PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039203;5107422;Q8 NAK.NAD.TYLNEG.DX BASIS/SLINE PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039312;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039412;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039512;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE 3HK;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039612;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE 3HK;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039712;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039812;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898039912;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898040012;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898040112;5107422;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898040212;5107422;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041102;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041202;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041315;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS GOFFR.;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041415;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS GOFFR.;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041502;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041602;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041702;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041802;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898041902;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898042002;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898042302;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898042402;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898042502;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898042602;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE C9A;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898042902;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043002;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043102;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043202;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043302;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043402;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE M7Q;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043703;5107422;Q8 NAK.NADKOLA DRZ.SX BASIS/SLINE PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043803;5107422;Q8 NAK.NADKOLA DRZ.DX BASIS/SLINE PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898043902;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898044002;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898044102;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE 3HK;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898044202;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE 3HK;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898044702;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898044802;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898044902;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898045002;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898045102;5107422;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898045202;5107422;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046112;5107422;Q8 NAK.NADKOLA DRZWI SX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046212;5107422;Q8 NAK.NADKOLA DRZWI DX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046312;5107422;Q8 NAK.NADKOLA DRZWI SX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046412;5107422;Q8 NAK.NADKOLA DRZWI DX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046512;5107422;Q8 NAK.NADKOLA DRZWI SX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046612;5107422;Q8 NAK.NADKOLA DRZWI DX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046712;5107422;Q8 NAK.NADKOLA DRZWI SX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046812;5107422;Q8 NAK.NADKOLA DRZWI DX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898046912;5107422;Q8 NAK.NADKOLA DRZWI SX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047012;5107422;Q8 NAK.NADKOLA DRZWI DX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047112;5107422;Q8 NAK.NADKOLA DRZWI SX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047212;5107422;Q8 NAK.NADKOLA DRZWI DX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047312;5107422;Q8 NAK.NADKOLA DRZWI SX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047412;5107422;Q8 NAK.NADKOLA DRZWI DX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047512;5107422;Q8 NAK.NADKOLA DRZWI SX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047612;5107422;Q8 NAK.NADKOLA DRZWI DX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047713;5107422;Q8 NAK.NADKOLA DRZWI SX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898047813;5107422;Q8 NAK.NADKOLA DRZWI DX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898048102;5107422;Q8 NAK.NADKOLA DRZWI SX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898048202;5107422;Q8 NAK.NADKOLA DRZWI DX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898048302;5107422;Q8 NAK.NADKOLA DRZWI SX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898048402;5107422;Q8 NAK.NADKOLA DRZWI DX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898048502;5107422;Q8 NAK.NADKOLA DRZWI SX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898048602;5107422;Q8 NAK.NADKOLA DRZWI DX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050112;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050212;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
